cluster_id,metric_cores,companies,recurrence_count,similarity_scores,unit_family,recommended_action,canonical_provisional_id,canonical_metric_core,low_confidence
cluster_690,export_footprint,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:56,export_footprint,True
cluster_691,operational_ICMLs,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:57,operational_ICMLs,False
cluster_692,acquisition_share_capital,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:58,acquisition_share_capital,False
cluster_693,organic_land_acres,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:60,organic_land_acres,False
cluster_694,supply_chain_states,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:61,supply_chain_states,False
cluster_695,neem_ecotypes,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:62,neem_ecotypes,False
cluster_696,fmcg_portfolio_share,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:64,fmcg_portfolio_share,False
cluster_697,rural_stockists_network,ITC,1,,ratio,keep_provisional,ITC:itc_new_metric_distance_audit_applied:65,rural_stockists_network,True
cluster_698,distribution_network,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:66,distribution_network,False
cluster_699,market_coverage,ITC,1,,ratio,keep_provisional,ITC:itc_new_metric_distance_audit_applied:67,market_coverage,False
cluster_700,EV_trips,ITC,1,,ratio,keep_provisional,ITC:itc_new_metric_distance_audit_applied:68,EV_trips,True
cluster_701,wood_sourcing,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:69,wood_sourcing,True
cluster_702,plantation_area,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:70,plantation_area,True
cluster_703,FSC_certification,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:71,FSC_certification,True
cluster_704,FSC_certified_wood_procurement,ITC,1,,weight,keep_provisional,ITC:itc_new_metric_distance_audit_applied:72,FSC_certified_wood_procurement,False
cluster_705,farmers_involved,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:73,farmers_involved,False
cluster_706,energy_efficiency_awards,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:74,energy_efficiency_awards,False
cluster_707,water_management_awards,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:75,water_management_awards,False
cluster_708,number_of_agri_value_chains,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:76,number_of_agri_value_chains,False
cluster_709,annual_throughput,ITC,1,,weight,keep_provisional,ITC:itc_new_metric_distance_audit_applied:77,annual_throughput,True
cluster_710,states,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:78,states,False
cluster_711,connected_farmers,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:79,connected_farmers,False
cluster_712,states,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:80,states,False
cluster_713,connected_farmers_count,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:81,connected_farmers_count,False
cluster_714,state_count,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:82,state_count,False
cluster_715,crop_value_chain_count,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:83,crop_value_chain_count,True
cluster_716,leading_institution_count,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:84,leading_institution_count,True
cluster_717,regional_language_count,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:85,regional_language_count,True
cluster_718,dividends,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:86,dividends,True
cluster_719,employee_training,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:87,employee_training,False
cluster_720,stake_in_ITCHL,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:88,stake_in_ITCHL,True
cluster_721,number_of_properties,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:89,number_of_properties,True
cluster_722,number_of_rooms,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:90,number_of_rooms,True
cluster_723,risk_management_committee_meetings,ITC,1,,ratio,keep_provisional,ITC:itc_new_metric_distance_audit_applied:91,risk_management_committee_meetings,True
cluster_724,employee_engagement,ITC,1,,percentage_points,keep_provisional,ITC:itc_new_metric_distance_audit_applied:92,employee_engagement,False
cluster_725,diversity_equity_inclusion,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:95,diversity_equity_inclusion,True
cluster_726,women_managers,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:96,women_managers,False
cluster_727,specific_energy_consumption,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:97,specific_energy_consumption,False
cluster_728,carbon_sequestration,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:98,carbon_sequestration,False
cluster_729,sustainable_agriculture_coverage,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:99,sustainable_agriculture_coverage,True
cluster_730,sustainable_livelihoods,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:100,sustainable_livelihoods,True
cluster_731,Dow_Jones_Sustainability_Emerging_Markets_Index,ITC,1,,duration,keep_provisional,ITC:itc_new_metric_distance_audit_applied:101,Dow_Jones_Sustainability_Emerging_Markets_Index,True
cluster_732,CDP_Water_score,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:102,CDP_Water_score,True
cluster_733,CDP_Climate_score,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:103,CDP_Climate_score,True
cluster_734,installed_solar_and_wind_power_capacity,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:104,installed_solar_and_wind_power_capacity,False
cluster_735,climate_risk_assessments,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:105,climate_risk_assessments,True
cluster_736,installed_capacity_solar_wind_power,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:106,installed_capacity_solar_wind_power,True
cluster_737,purchased_grid_electricity_renewable,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:107,purchased_grid_electricity_renewable,False
cluster_738,acres_covered,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:108,acres_covered,True
cluster_739,water_savings,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:109,water_savings,True
cluster_740,integrated_watershed_development_projects,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:110,integrated_watershed_development_projects,True
cluster_741,rainwater_harvesting_potential,ITC,1,,volume,keep_provisional,ITC:itc_new_metric_distance_audit_applied:111,rainwater_harvesting_potential,True
cluster_742,certified_units,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:112,certified_units,True
cluster_743,platinum_certified_buildings,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:113,platinum_certified_buildings,True
cluster_744,recycling_of_waste,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:114,recycling_of_waste,False
cluster_745,recycled_post_consumer_waste_paper,ITC,1,,weight,keep_provisional,ITC:itc_new_metric_distance_audit_applied:115,recycled_post_consumer_waste_paper,False
cluster_746,dry_waste_collected,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:116,dry_waste_collected,True
cluster_747,flexible_plastics_processed,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:117,flexible_plastics_processed,True
cluster_748,flexible_plastics_recycled,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:118,flexible_plastics_recycled,True
cluster_749,lakh_households_covered,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:119,lakh_households_covered,False
cluster_750,waste_collected,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:120,waste_collected,True
cluster_751,wet_waste_composted,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:121,wet_waste_composted,True
cluster_752,dry_waste_recycled,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:122,dry_waste_recycled,False
cluster_753,households_practicing_home_composting,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:123,households_practicing_home_composting,False
cluster_754,total_households_practicing_home_composting,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:124,total_households_practicing_home_composting,False
cluster_755,households_covered_by_partnership_with_udd,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:125,households_covered_by_partnership_with_udd,False
cluster_756,villages_covered_by_partnership_with_lsba,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:126,villages_covered_by_partnership_with_lsba,False
cluster_757,wards_covered,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:127,wards_covered,False
cluster_758,panchayat_officials_trained,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:128,panchayat_officials_trained,False
cluster_759,households_covered_by_panchayat_officials,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:129,households_covered_by_panchayat_officials,False
cluster_760,gram_panchayats_developed,ITC,1,,weight,keep_provisional,ITC:itc_new_metric_distance_audit_applied:130,gram_panchayats_developed,False
cluster_761,households_covered,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:131,households_covered,False
cluster_762,school_children_covered,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:132,school_children_covered,False
cluster_763,corporates_covered,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:133,corporates_covered,False
cluster_764,waste_collectors_promoted,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:134,waste_collectors_promoted,False
cluster_765,social_entrepreneurs_created,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:135,social_entrepreneurs_created,False
cluster_766,waste_pickers,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:136,waste_pickers,False
cluster_767,panchayat_officials_trained,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:137,panchayat_officials_trained,False
cluster_768,households_covered,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:138,households_covered,False
cluster_769,lighthouse_gram_panchayats_created,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:139,lighthouse_gram_panchayats_created,False
cluster_770,lighthouse_gram_panchayats_target,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:140,lighthouse_gram_panchayats_target,True
cluster_771,model_gram_panchayats_declared,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:141,model_gram_panchayats_declared,True
cluster_772,children_reached,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:142,children_reached,True
cluster_773,schools_served,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:143,schools_served,True
cluster_774,benches_and_tables_provided,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:144,benches_and_tables_provided,False
cluster_775,sports_kits_provided,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:145,sports_kits_provided,True
cluster_776,climate_smart_agriculture_area_covered,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:146,climate_smart_agriculture_area_covered,False
cluster_777,farmers_covered_under_climate_smart_agriculture,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:147,farmers_covered_under_climate_smart_agriculture,False
cluster_778,women_farmers_covered_under_climate_smart_agriculture,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:148,women_farmers_covered_under_climate_smart_agriculture,False
cluster_779,CII_Climate_Action_Charter_signatories,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:149,CII_Climate_Action_Charter_signatories,True
cluster_780,India_Plastic_Pact_signatories,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:150,India_Plastic_Pact_signatories,False
cluster_781,sup_free_certification,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:151,sup_free_certification,False
cluster_782,clean_air_forum_leadership,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:152,clean_air_forum_leadership,True
cluster_783,fine_Particulate_Matter_savings,ITC,1,,weight,keep_provisional,ITC:itc_new_metric_distance_audit_applied:153,fine_Particulate_Matter_savings,True
cluster_784,sustainability_performance_assessment,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:154,sustainability_performance_assessment,True
cluster_785,sustainability_awards,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:155,sustainability_awards,True
cluster_786,climate_action_awards,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:156,climate_action_awards,True
cluster_787,trained_professionals,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:157,trained_professionals,True
cluster_788,sessions_conducted,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:158,sessions_conducted,True
cluster_789,community_engagements,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:159,community_engagements,True
cluster_790,states_of_implementation,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:160,states_of_implementation,True
